Date,Adj Close,Rtn,Scaled rtns,,Mean,-4.84162E-05,,,Count,4976
2005/3/28,1.866298,-0.002893072,-0.471473932,,,,,,,
2005/3/29,1.87561,0.004989557,0.834994951,,,,,,,
2005/3/30,1.877405,0.000957022,0.166641588,,,,,,,
2005/3/31,1.889502,0.006443469,1.075966639,,,,,,,
2005/4/1,1.884091,-0.002863718,-0.466608756,,,,,,,
2005/4/4,1.876313,-0.004128251,-0.676192808,,,,,,,
2005/4/5,1.879911,0.001917591,0.325846461,,,,,,,
2005/4/6,1.879487,-0.000225543,-0.029356967,,,,,,,
2005/4/7,1.870697,-0.004676808,-0.767110849,,,,,,,
2005/4/8,1.886401,0.008394732,1.399369551,,,,,,,
2005/4/11,1.890288,0.002060537,0.349538532,,,,,,,
2005/4/12,1.891217,0.00049146,0.089479143,,,,,,,
2005/4/13,1.894298,0.00162911,0.278033581,,,,,,,
2005/4/14,1.879487,-0.007818728,-1.287853388,,,,,,,
2005/4/15,1.893186,0.007288691,1.216054032,,,,,,,
2005/4/18,1.90429,0.005865245,0.98013175,,,,,,,
2005/4/19,1.917215,0.006787307,1.132954444,,,,,,,
2005/4/20,1.918392,0.000613911,0.109774339,,,,,,,
2005/4/21,1.909016,-0.004887427,-0.802018808,,,,,,,
2005/4/22,1.913985,0.002602912,0.439431763,,,,,,,
2005/4/25,1.911607,-0.001242434,-0.197896806,,,,,,,
2005/4/26,1.905706,-0.003086932,-0.503604309,,,,,,,
2005/4/27,1.903493,-0.001161249,-0.184441258,,,,,,,
2005/4/28,1.907814,0.002270037,0.384261073,,,,,,,
2005/4/29,1.90949,0.000878492,0.153626066,,,,,,,
2005/5/2,1.894801,-0.00769263,-1.266953939,,,,,,,
2005/5/3,1.893688,-0.000587397,-0.089330773,,,,,,,
2005/5/4,1.902117,0.004451103,0.74575144,,,,,,,
2005/5/5,1.902515,0.000209241,0.042704101,,,,,,,
2005/5/6,1.891611,-0.005731361,-0.941892695,,,,,,,
2005/5/9,1.884801,-0.003600106,-0.58865796,,,,,,,
2005/5/10,1.885903,0.000584677,0.104929053,,,,,,,
2005/5/11,1.873501,-0.00657616,-1.081909932,,,,,,,
2005/5/12,1.863516,-0.005329594,-0.875303781,,,,,,,
2005/5/13,1.849694,-0.007417162,-1.221297802,,,,,,,
2005/5/16,1.839013,-0.005774469,-0.94903739,,,,,,,
2005/5/17,1.833987,-0.002732988,-0.444941569,,,,,,,
2005/5/18,1.839588,0.003054002,0.514195595,,,,,,,
2005/5/19,1.835502,-0.00222115,-0.36010937,,,,,,,
2005/5/20,1.828889,-0.003602829,-0.589109295,,,,,,,
2005/5/23,1.829291,0.000219806,0.044455152,,,,,,,
2005/5/24,1.826885,-0.001315264,-0.209967618,,,,,,,
2005/5/25,1.831602,0.002581991,0.435964311,,,,,,,
2005/5/26,1.820399,-0.006116503,-1.005726331,,,,,,,
2005/5/27,1.824784,0.002408813,0.407261731,,,,,,,
2005/5/30,1.823586,-0.000656516,-0.10078662,,,,,,,
2005/5/31,1.817686,-0.003235383,-0.528208764,,,,,,,
2005/6/1,1.809889,-0.00428952,-0.702921581,,,,,,,
2005/6/2,1.815706,0.003214009,0.540715236,,,,,,,
2005/6/3,1.815212,-0.00027207,-0.037068511,,,,,,,
2005/6/6,1.824085,0.004888134,0.818185145,,,,,,,
2005/6/7,1.833315,0.005060071,0.846682017,,,,,,,
2005/6/8,1.824385,-0.004870958,-0.799289272,,,,,,,
2005/6/9,1.820797,-0.00196669,-0.317935208,,,,,,,
2005/6/10,1.812809,-0.00438709,-0.719092871,,,,,,,
2005/6/13,1.808089,-0.002603694,-0.423512398,,,,,,,
2005/6/14,1.806097,-0.001101716,-0.174574119,,,,,,,
2005/6/15,1.823187,0.009462393,1.576323991,,,,,,,
2005/6/16,1.822589,-0.000327997,-0.046337799,,,,,,,
2005/6/17,1.831502,0.004890296,0.818543457,,,,,,,
2005/6/20,1.822589,-0.004866498,-0.79855003,,,,,,,
2005/6/21,1.827986,0.002961172,0.498809968,,,,,,,
2005/6/22,1.820897,-0.003878038,-0.634722566,,,,,,,
2005/6/23,1.815607,-0.002905162,-0.473477703,,,,,,,
2005/6/24,1.824085,0.004669513,0.781950754,,,,,,,
2005/6/27,1.828588,0.002468635,0.417176709,,,,,,,
2005/6/28,1.817191,-0.006232678,-1.024981108,,,,,,,
2005/6/29,1.806815,-0.005709912,-0.938337692,,,,,,,
2005/6/30,1.790286,-0.009148142,-1.508190858,,,,,,,
2005/7/1,1.76891,-0.011939992,-1.970912761,,,,,,,
2005/7/4,1.760408,-0.00480635,-0.788581105,,,,,,,
2005/7/5,1.757994,-0.001371273,-0.219250622,,,,,,,
2005/7/6,1.751989,-0.003415825,-0.558115203,,,,,,,
2005/7/7,1.742707,-0.005297978,-0.870063787,,,,,,,
2005/7/8,1.738586,-0.002364712,-0.383903437,,,,,,,
2005/7/11,1.756913,0.010541325,1.755146415,,,,,,,
2005/7/12,1.776893,0.011372219,1.892859062,,,,,,,
2005/7/13,1.763606,-0.007477659,-1.231324602,,,,,,,
2005/7/14,1.757994,-0.003182117,-0.519380306,,,,,,,
2005/7/15,1.750915,-0.004026749,-0.659369835,,,,,,,
2005/7/18,1.747213,-0.002114323,-0.342403929,,,,,,,
2005/7/19,1.736593,-0.006078251,-0.999386435,,,,,,,
2005/7/20,1.741008,0.002542334,0.429391661,,,,,,,
2005/7/21,1.753709,0.007295199,1.217132685,,,,,,,
2005/7/22,1.739009,-0.008382234,-1.381249163,,,,,,,
2005/7/25,1.746298,0.004191468,0.702719443,,,,,,,
2005/7/26,1.737106,-0.005263706,-0.864383529,,,,,,,
2005/7/27,1.743102,0.003451718,0.580113139,,,,,,,
2005/7/28,1.755803,0.007286435,1.215680175,,,,,,,
2005/7/29,1.758211,0.001371452,0.235329369,,,,,,,
2005/8/1,1.76819,0.005675656,0.94870912,,,,,,,
2005/8/2,1.771197,0.001700609,0.289883906,,,,,,,
2005/8/3,1.777809,0.003733069,0.626744273,,,,,,,
2005/8/4,1.781103,0.001852842,0.315115103,,,,,,,
2005/8/5,1.77879,-0.001298633,-0.207211327,,,,,,,
2005/8/8,1.784599,0.003265703,0.549282985,,,,,,,
2005/8/9,1.787885,0.00184131,0.313203711,,,,,,,
2005/8/10,1.796203,0.004652425,0.779118548,,,,,,,
2005/8/11,1.812513,0.009080265,1.512990034,,,,,,,
2005/8/12,1.815113,0.001434472,0.245774354,,,,,,,
2005/8/15,1.809693,-0.00298604,-0.486882512,,,,,,,
2005/8/16,1.809103,-0.000326022,-0.046010475,,,,,,,
2005/8/17,1.806587,-0.001390744,-0.222477825,,,,,,,
2005/8/18,1.794688,-0.006586453,-1.083615852,,,,,,,
2005/8/19,1.795107,0.000233467,0.046719361,,,,,,,
2005/8/22,1.801315,0.00345829,0.581202334,,,,,,,
2005/8/23,1.800893,-0.000234273,-0.030803996,,,,,,,
2005/8/24,1.800407,-0.000269866,-0.03670316,,,,,,,
2005/8/25,1.802614,0.001225834,0.21119455,,,,,,,
2005/8/26,1.800601,-0.001116712,-0.17705955,,,,,,,
2005/8/29,1.796493,-0.00228146,-0.370105322,,,,,,,
2005/8/30,1.785906,-0.005893148,-0.968707418,,,,,,,
2005/8/31,1.803394,0.009792229,1.63099101,,,,,,,
2005/9/1,1.83261,0.016200564,2.693110148,,,,,,,
2005/9/2,1.842299,0.005286995,0.884292431,,,,,,,
2005/9/5,1.842808,0.000276285,0.053816104,,,,,,,
2005/9/6,1.84101,-0.000975685,-0.153685751,,,,,,,
2005/9/7,1.836716,-0.002332415,-0.378550599,,,,,,,
2005/9/8,1.836008,-0.000385471,-0.055863475,,,,,,,
2005/9/9,1.839486,0.001894327,0.321990804,,,,,,,
2005/9/12,1.820996,-0.010051721,-1.657950285,,,,,,,
2005/9/13,1.822789,0.000984626,0.171216684,,,,,,,
2005/9/14,1.822888,5.43124E-05,0.017026266,,,,,,,
2005/9/15,1.807599,-0.00838724,-1.382078861,,,,,,,
2005/9/16,1.808711,0.000615181,0.109984724,,,,,,,
2005/9/19,1.802906,-0.003209468,-0.523913521,,,,,,,
2005/9/20,1.797688,-0.002894216,-0.471663637,,,,,,,
2005/9/22,1.791794,-0.003278656,-0.535380714,,,,,,,
2005/9/23,1.775694,-0.008985408,-1.481219288,,,,,,,
2005/9/26,1.778885,0.001797044,0.305867028,,,,,,,
2005/9/27,1.767097,-0.006626623,-1.090273648,,,,,,,
2005/9/28,1.769191,0.001184994,0.20442579,,,,,,,
2005/9/29,1.758891,-0.00582187,-0.956893703,,,,,,,
2005/9/30,1.764602,0.003246932,0.546171909,,,,,,,
2005/10/3,1.752511,-0.00685197,-1.127622744,,,,,,,
2005/10/4,1.758396,0.003358039,0.564586735,,,,,,,
2005/10/5,1.76891,0.005979313,0.99903738,,,,,,,
2005/10/6,1.777493,0.004852141,0.812219541,,,,,,,
2005/10/7,1.760811,-0.009385128,-1.547469059,,,,,,,
2005/10/10,1.753986,-0.003876055,-0.634393801,,,,,,,
2005/10/11,1.745414,-0.004887154,-0.801973663,,,,,,,
2005/10/12,1.752295,0.003942331,0.661427494,,,,,,,
2005/10/13,1.754694,0.001369062,0.234933158,,,,,,,
2005/10/14,1.76891,0.008101698,1.350801936,,,,,,,
2005/10/17,1.753094,-0.008941099,-1.473875569,,,,,,,
2005/10/18,1.748313,-0.002727178,-0.443978718,,,,,,,
2005/10/19,1.763295,0.008569404,1.428319691,,,,,,,
2005/10/20,1.774308,0.006245693,1.043187346,,,,,,,
2005/10/21,1.768691,-0.003165741,-0.516666243,,,,,,,
2005/10/24,1.76891,0.00012382,0.028546542,,,,,,,
2005/10/25,1.78409,0.008581556,1.430333785,,,,,,,
2005/10/26,1.775915,-0.004582168,-0.751425167,,,,,,,
2005/10/27,1.783898,0.004495148,0.753051428,,,,,,,
2005/10/28,1.77371,-0.005711089,-0.938532809,,,,,,,
2005/10/31,1.768784,-0.00277723,-0.452274233,,,,,,,
2005/11/1,1.764789,-0.002258614,-0.366318714,,,,,,,
2005/11/2,1.776104,0.006411531,1.070673365,,,,,,,
2005/11/3,1.771385,-0.002656939,-0.432337231,,,,,,,
2005/11/4,1.750087,-0.01202336,-1.984730284,,,,,,,
2005/11/7,1.743406,-0.003817525,-0.624692968,,,,,,,
2005/11/8,1.742494,-0.000523114,-0.07867652,,,,,,,
2005/11/9,1.744014,0.000872313,0.152601883,,,,,,,
2005/11/10,1.74019,-0.002192643,-0.355384684,,,,,,,
2005/11/11,1.740795,0.000347663,0.065646305,,,,,,,
2005/11/14,1.737589,-0.001841687,-0.297217201,,,,,,,
2005/11/15,1.736714,-0.000503571,-0.075437521,,,,,,,
2005/11/16,1.718892,-0.010261908,-1.692786805,,,,,,,
2005/11/17,1.719897,0.000584679,0.104929361,,,,,,,
2005/11/18,1.715707,-0.002436192,-0.395750632,,,,,,,
2005/11/21,1.71609,0.000223232,0.04502298,,,,,,,
2005/11/22,1.721496,0.003150184,0.530136893,,,,,,,
2005/11/23,1.722089,0.000344468,0.065116707,,,,,,,
2005/11/24,1.722504,0.000240986,0.047965664,,,,,,,
2005/11/25,1.715707,-0.003946,-0.645986454,,,,,,,
2005/11/28,1.728489,0.00744999,1.242787768,,,,,,,
2005/11/29,1.716886,-0.006712799,-1.104556577,,,,,,,
2005/11/30,1.730912,0.008169442,1.362029868,,,,,,,
2005/12/1,1.733012,0.001213233,0.209106109,,,,,,,
2005/12/2,1.733914,0.000520481,0.094289191,,,,,,,
2005/12/5,1.741614,0.00444082,0.744047165,,,,,,,
2005/12/6,1.742707,0.000627579,0.112039588,,,,,,,
2005/12/7,1.735087,-0.004372508,-0.716676046,,,,,,,
2005/12/8,1.752111,0.009811612,1.634203561,,,,,,,
2005/12/9,1.755187,0.001755597,0.298997538,,,,,,,
2005/12/12,1.774591,0.011055232,1.840321547,,,,,,,
2005/12/13,1.7701,-0.002530724,-0.41141832,,,,,,,
2005/12/14,1.771385,0.000725948,0.128343275,,,,,,,
2005/12/15,1.765287,-0.003442504,-0.562536979,,,,,,,
2005/12/16,1.772987,0.004361897,0.730966437,,,,,,,
2005/12/19,1.762611,-0.005852271,-0.961932335,,,,,,,
2005/12/20,1.756605,-0.003407445,-0.556726283,,,,,,,
2005/12/21,1.744714,-0.006769308,-1.113922293,,,,,,,
2005/12/22,1.73771,-0.004014412,-0.657325074,,,,,,,
2005/12/23,1.733403,-0.002478549,-0.402770885,,,,,,,
2005/12/26,1.730613,-0.001609551,-0.258742824,,,,,,,
2005/12/27,1.730014,-0.00034612,-0.04934152,,,,,,,
2005/12/28,1.71969,-0.005967582,-0.981044009,,,,,,,
2005/12/29,1.725209,0.003209299,0.539934615,,,,,,,
2005/12/30,1.720697,-0.002615335,-0.425441822,,,,,,,
2006/1/2,1.719188,-0.00087697,-0.137324747,,,,,,,
2006/1/3,1.748588,0.017101097,2.842364638,,,,,,,
2006/1/4,1.757315,0.004990884,0.835214922,,,,,,,
2006/1/5,1.75531,-0.001140945,-0.181076019,,,,,,,
2006/1/6,1.770789,0.008818385,1.469585964,,,,,,,
2006/1/9,1.764602,-0.003493923,-0.571059133,,,,,,,
2006/1/10,1.764509,-5.27031E-05,-0.000710506,,,,,,,
2006/1/11,1.766691,0.001236605,0.212979687,,,,,,,
2006/1/12,1.760904,-0.003275615,-0.534876792,,,,,,,
2006/1/13,1.777493,0.009420729,1.569418612,,,,,,,
2006/1/16,1.76641,-0.006235186,-1.025396852,,,,,,,
2006/1/17,1.76719,0.000441574,0.081211039,,,,,,,
2006/1/18,1.762208,-0.002819165,-0.45922459,,,,,,,
2006/1/19,1.757006,-0.002951978,-0.48123714,,,,,,,
2006/1/20,1.771009,0.007969808,1.328942491,,,,,,,
2006/1/23,1.786512,0.008753767,1.458876088,,,,,,,
2006/1/24,1.783485,-0.001694363,-0.272799653,,,,,,,
2006/1/25,1.78409,0.000339223,0.064247507,,,,,,,
2006/1/26,1.781388,-0.001514498,-0.242988698,,,,,,,
2006/1/27,1.76769,-0.00768951,-1.266436757,,,,,,,
2006/1/30,1.767097,-0.000335466,-0.047575711,,,,,,,
2006/1/31,1.7786,0.006509546,1.086918413,,,,,,,
2006/2/1,1.774906,-0.002076914,-0.336203809,,,,,,,
2006/2/2,1.7786,0.002081237,0.352969269,,,,,,,
2006/2/3,1.762705,-0.008936804,-1.473163699,,,,,,,
2006/2/6,1.747091,-0.008857977,-1.460098821,,,,,,,
2006/2/7,1.746603,-0.000279321,-0.03827029,,,,,,,
2006/2/8,1.741311,-0.003029881,-0.494148804,,,,,,,
2006/2/9,1.745597,0.002461364,0.415971599,,,,,,,
2006/2/10,1.744592,-0.000575734,-0.087397824,,,,,,,
2006/2/13,1.743102,-0.000854068,-0.13352891,,,,,,,
2006/2/14,1.736111,-0.004010666,-0.656704296,,,,,,,
2006/2/15,1.740311,0.0024192,0.408983372,,,,,,,
2006/2/16,1.739493,-0.000470031,-0.069878527,,,,,,,
2006/2/17,1.742585,0.001777529,0.302632702,,,,,,,
2006/2/20,1.744896,0.001326191,0.227827703,,,,,,,
2006/2/21,1.745901,0.000575966,0.103485199,,,,,,,
2006/2/22,1.744014,-0.001080817,-0.171110416,,,,,,,
2006/2/23,1.752203,0.00469549,0.786256205,,,,,,,
2006/2/24,1.7445,-0.00439618,-0.720599499,,,,,,,
2006/2/27,1.739887,-0.002644311,-0.430244211,,,,,,,
2006/2/28,1.754201,0.008226971,1.371564807,,,,,,,
2006/3/1,1.749996,-0.002397103,-0.3892719,,,,,,,
2006/3/2,1.753494,0.001998862,0.339316371,,,,,,,
2006/3/3,1.755895,0.001369266,0.234967043,,,,,,,
2006/3/6,1.749904,-0.003411935,-0.557470497,,,,,,,
2006/3/7,1.736503,-0.007658134,-1.261236633,,,,,,,
2006/3/8,1.736805,0.000173913,0.036848862,,,,,,,
2006/3/9,1.73581,-0.000572891,-0.086926586,,,,,,,
2006/3/10,1.726311,-0.005472373,-0.898968003,,,,,,,
2006/3/13,1.73581,0.005502485,0.920007754,,,,,,,
2006/3/14,1.747,0.006446558,1.076478706,,,,,,,
2006/3/15,1.747702,0.000401832,0.07462421,,,,,,,
2006/3/16,1.75679,0.005199971,0.86986907,,,,,,,
2006/3/17,1.756512,-0.000158243,-0.018202742,,,,,,,
2006/3/20,1.75571,-0.000456587,-0.067650275,,,,,,,
2006/3/21,1.749108,-0.003760302,-0.615208912,,,,,,,
2006/3/22,1.746786,-0.001327534,-0.212001273,,,,,,,
2006/3/23,1.734305,-0.007145123,-1.176209916,,,,,,,
2006/3/24,1.742585,0.004774247,0.799309396,,,,,,,
2006/3/27,1.746389,0.002182964,0.369829501,,,,,,,
2006/3/28,1.743011,-0.001934277,-0.312563038,,,,,,,
2006/3/29,1.735207,-0.00447731,-0.73404593,,,,,,,
2006/3/30,1.747091,0.006848751,1.143138197,,,,,,,
2006/3/31,1.73771,-0.005369497,-0.881917298,,,,,,,
2006/4/3,1.740008,0.00132243,0.227204422,,,,,,,
2006/4/4,1.755402,0.008847086,1.474342776,,,,,,,
2006/4/5,1.752695,-0.001542097,-0.247563017,,,,,,,
2006/4/6,1.751712,-0.000560851,-0.084930998,,,,,,,
2006/4/7,1.744105,-0.004342609,-0.711720579,,,,,,,
2006/4/10,1.743314,-0.000453528,-0.067143284,,,,,,,
2006/4/11,1.749598,0.003604629,0.605456633,,,,,,,
2006/4/12,1.751314,0.000980797,0.170582021,,,,,,,
2006/4/13,1.753094,0.00101638,0.176479551,,,,,,,
2006/4/14,1.752787,-0.000175119,-0.020999742,,,,,,,
2006/4/17,1.769912,0.009770155,1.627332445,,,,,,,
2006/4/18,1.783994,0.007956328,1.326708319,,,,,,,
2006/4/19,1.791986,0.004479836,0.750513633,,,,,,,
2006/4/20,1.777999,-0.007805307,-1.285628979,,,,,,,
2006/4/21,1.78269,0.002638359,0.445306846,,,,,,,
2006/4/24,1.787214,0.002537738,0.42862985,,,,,,,
2006/4/25,1.787885,0.000375445,0.070250818,,,,,,,
2006/4/26,1.784886,-0.001677401,-0.269988343,,,,,,,
2006/4/27,1.801899,0.009531701,1.587811112,,,,,,,
2006/4/28,1.825984,0.013366454,2.223384015,,,,,,,
2006/5/1,1.825284,-0.000383355,-0.055512828,,,,,,,
2006/5/2,1.839013,0.007521569,1.25465133,,,,,,,
2006/5/3,1.839486,0.000257203,0.050653441,,,,,,,
2006/5/4,1.851989,0.006797007,1.134562269,,,,,,,
2006/5/5,1.8596,0.004109636,0.689156582,,,,,,,
2006/5/8,1.858114,-0.000799097,-0.124417952,,,,,,,
2006/5/9,1.867588,0.005098718,0.853087408,,,,,,,
2006/5/10,1.862614,-0.002663328,-0.433396197,,,,,,,
2006/5/11,1.885014,0.01202611,2.001234991,,,,,,,
2006/5/12,1.895088,0.005344257,0.893783106,,,,,,,
2006/5/15,1.876313,-0.009907192,-1.633995958,,,,,,,
2006/5/16,1.887398,0.005907863,0.987195231,,,,,,,
2006/5/17,1.882495,-0.002597756,-0.42252827,,,,,,,
2006/5/18,1.893294,0.005736536,0.958799434,,,,,,,
2006/5/19,1.880017,-0.007012646,-1.15425317,,,,,,,
2006/5/22,1.885085,0.00269572,0.454813892,,,,,,,
2006/5/23,1.877088,-0.004242249,-0.695086919,,,,,,,
2006/5/24,1.871293,-0.003087229,-0.50365356,,,,,,,
2006/5/25,1.87561,0.002306961,0.390380828,,,,,,,
2006/5/26,1.859704,-0.008480441,-1.397525946,,,,,,,
2006/5/29,1.859911,0.000111308,0.026472742,,,,,,,
2006/5/30,1.881715,0.011723142,1.951021005,,,,,,,
2006/5/31,1.871608,-0.005371164,-0.882193587,,,,,,,
2006/6/1,1.866403,-0.002781031,-0.452904281,,,,,,,
2006/6/2,1.882211,0.008469768,1.411805998,,,,,,,
2006/6/5,1.871398,-0.005744839,-0.94412664,,,,,,,
2006/6/6,1.860915,-0.005601695,-0.92040177,,,,,,,
2006/6/7,1.857217,-0.001987194,-0.321333601,,,,,,,
2006/6/8,1.843114,-0.00759362,-1.250543988,,,,,,,
2006/6/9,1.840705,-0.001307027,-0.208602491,,,,,,,
2006/6/12,1.84179,0.000589448,0.105719792,,,,,,,
2006/6/13,1.833786,-0.004345772,-0.712244896,,,,,,,
2006/6/14,1.844916,0.00606941,1.013970168,,,,,,,
2006/6/15,1.850002,0.002756765,0.464931469,,,,,,,
2006/6/16,1.848497,-0.000813513,-0.126807273,,,,,,,
2006/6/19,1.840909,-0.004104957,-0.672332041,,,,,,,
2006/6/20,1.843386,0.001345531,0.23103316,,,,,,,
2006/6/21,1.845086,0.000922216,0.160872829,,,,,,,
2006/6/22,1.828387,-0.009050527,-1.492012081,,,,,,,
2006/6/23,1.820499,-0.004314185,-0.707009627,,,,,,,
2006/6/26,1.823487,0.001641308,0.280055366,,,,,,,
2006/6/27,1.820897,-0.001420356,-0.227385584,,,,,,,
2006/6/28,1.817884,-0.001654679,-0.266222399,,,,,,,
2006/6/29,1.828287,0.005722587,0.956487612,,,,,,,
2006/6/30,1.84901,0.011334654,1.886632922,,,,,,,
2006/7/3,1.842401,-0.003574345,-0.584388367,,,,,,,
2006/7/4,1.844984,0.001401975,0.240388202,,,,,,,
2006/7/5,1.835705,-0.005029312,-0.825534922,,,,,,,
2006/7/6,1.837492,0.000973468,0.169367348,,,,,,,
2006/7/7,1.851406,0.007572278,1.26305579,,,,,,,
2006/7/10,1.843114,-0.004478758,-0.734286028,,,,,,,
2006/7/11,1.845086,0.001069928,0.185354725,,,,,,,
2006/7/12,1.835098,-0.005413298,-0.889176844,,,,,,,
2006/7/13,1.844406,0.005072209,0.848693683,,,,,,,
2006/7/14,1.836514,-0.004278884,-0.70115887,,,,,,,
2006/7/17,1.819604,-0.009207662,-1.51805572,,,,,,,
2006/7/18,1.825584,0.003286429,0.552718161,,,,,,,
2006/7/19,1.84291,0.009490662,1.581009204,,,,,,,
2006/7/20,1.849283,0.003458118,0.581173859,,,,,,,
2006/7/21,1.858701,0.005092785,0.852103943,,,,,,,
2006/7/24,1.849694,-0.004845857,-0.795129126,,,,,,,
2006/7/25,1.84101,-0.004694831,-0.770097906,,,,,,,
2006/7/26,1.854393,0.007269379,1.212853305,,,,,,,
2006/7/27,1.858011,0.001951043,0.331390842,,,,,,,
2006/7/28,1.865011,0.00376747,0.632445898,,,,,,,
2006/7/31,1.868216,0.001718489,0.292847247,,,,,,,
2006/8/1,1.875997,0.004164936,0.698322071,,,,,,,
2006/8/2,1.878111,0.001126867,0.194791823,,,,,,,
2006/8/3,1.887184,0.004830918,0.808702084,,,,,,,
2006/8/4,1.909782,0.011974455,1.992673764,,,,,,,
2006/8/7,1.904798,-0.002609722,-0.424511464,,,,,,,
2006/8/8,1.89811,-0.003511133,-0.573911639,,,,,,,
2006/8/9,1.906287,0.00430797,0.722028487,,,,,,,
2006/8/10,1.894334,-0.006270305,-1.031217356,,,,,,,
2006/8/11,1.890788,-0.001871898,-0.302224332,,,,,,,
2006/8/14,1.888503,-0.001208491,-0.192271063,,,,,,,
2006/8/15,1.894585,0.00322054,0.541797691,,,,,,,
2006/8/16,1.89631,0.00091049,0.158929304,,,,,,,
2006/8/17,1.885298,-0.005807067,-0.954440318,,,,,,,
2006/8/18,1.881715,-0.001900495,-0.306964059,,,,,,,
2006/8/21,1.891611,0.005259032,0.879657881,,,,,,,
2006/8/22,1.888788,-0.001492379,-0.239322711,,,,,,,
2006/8/23,1.892112,0.001759859,0.299703951,,,,,,,
2006/8/24,1.888111,-0.002114568,-0.342444567,,,,,,,
2006/8/25,1.888004,-5.66704E-05,-0.001368047,,,,,,,
2006/8/28,1.895088,0.003752111,0.629900306,,,,,,,
2006/8/29,1.899696,0.002431549,0.411030131,,,,,,,
2006/8/30,1.905089,0.002838875,0.478540433,,,,,,,
2006/8/31,1.903094,-0.001047195,-0.165537876,,,,,,,
2006/9/1,1.905996,0.001524885,0.260759393,,,,,,,
2006/9/4,1.905597,-0.000209339,-0.026671441,,,,,,,
2006/9/5,1.895016,-0.005552591,-0.912263268,,,,,,,
2006/9/6,1.88601,-0.004752466,-0.779650489,,,,,,,
2006/9/7,1.875785,-0.005421498,-0.890535995,,,,,,,
2006/9/8,1.866089,-0.005169036,-0.848692812,,,,,,,
2006/9/11,1.866089,0,0.008024519,,,,,,,
2006/9/12,1.875399,0.004989044,0.834909937,,,,,,,
2006/9/13,1.877687,0.001220007,0.2102288,,,,,,,
2006/9/14,1.885903,0.004375596,0.733236944,,,,,,,
2006/9/15,1.877899,-0.004244121,-0.695397134,,,,,,,
2006/9/18,1.881184,0.001749295,0.297953179,,,,,,,
2006/9/19,1.881786,0.000320011,0.061063262,,,,,,,
2006/9/20,1.887291,0.002925412,0.49288311,,,,,,,
2006/9/21,1.902189,0.007893854,1.316353935,,,,,,,
2006/9/22,1.901683,-0.000266009,-0.036063933,,,,,,,
2006/9/25,1.900599,-0.000570021,-0.086450973,,,,,,,
2006/9/26,1.895016,-0.002937495,-0.478836648,,,,,,,
2006/9/27,1.889288,-0.003022666,-0.492952879,,,,,,,
2006/9/28,1.876701,-0.006662298,-1.096186485,,,,,,,
2006/9/29,1.871713,-0.002657855,-0.432489124,,,,,,,
2006/10/2,1.886899,0.008113423,1.352745384,,,,,,,
2006/10/3,1.885903,-0.00052785,-0.079461506,,,,,,,
2006/10/4,1.886401,0.000264064,0.051790634,,,,,,,
2006/10/5,1.878605,-0.004132737,-0.676936437,,,,,,,
2006/10/6,1.871293,-0.00389225,-0.637077964,,,,,,,
2006/10/9,1.867483,-0.002036025,-0.329426844,,,,,,,
2006/10/10,1.853603,-0.007432464,-1.22383395,,,,,,,
2006/10/11,1.85484,0.000667349,0.118631104,,,,,,,
2006/10/12,1.859496,0.00251019,0.424063979,,,,,,,
2006/10/13,1.855184,-0.002318908,-0.376311872,,,,,,,
2006/10/16,1.862301,0.003836277,0.643850077,,,,,,,
2006/10/17,1.871783,0.005091551,0.851899438,,,,,,,
2006/10/18,1.867483,-0.002297275,-0.372726401,,,,,,,
2006/10/19,1.877088,0.005143286,0.86047413,,,,,,,
2006/10/20,1.883097,0.003201235,0.538598044,,,,,,,
2006/10/23,1.873501,-0.005095861,-0.836564737,,,,,,,
2006/10/24,1.873501,0,0.008024519,,,,,,,
2006/10/25,1.878993,0.00293141,0.493877201,,,,,,,
2006/10/26,1.890609,0.006182035,1.032636538,,,,,,,
2006/10/27,1.896885,0.003319565,0.558210118,,,,,,,
2006/10/30,1.899804,0.001538839,0.263072035,,,,,,,
2006/10/31,1.908288,0.004465724,0.74817473,,,,,,,
2006/11/1,1.907305,-0.000515121,-0.077351834,,,,,,,
2006/11/2,1.908215,0.000477113,0.087101349,,,,,,,
2006/11/3,1.901105,-0.003725995,-0.609522884,,,,,,,
2006/11/6,1.89829,-0.001480718,-0.237390026,,,,,,,
2006/11/7,1.905597,0.003849254,0.646000829,,,,,,,
2006/11/8,1.905197,-0.000209908,-0.026765681,,,,,,,
2006/11/9,1.906905,0.000896495,0.156609866,,,,,,,
2006/11/10,1.912192,0.002772556,0.467548582,,,,,,,
2006/11/13,1.905052,-0.003733935,-0.610838767,,,,,,,
2006/11/14,1.896202,-0.004645542,-0.76192888,,,,,,,
2006/11/15,1.889395,-0.003589807,-0.58695108,,,,,,,
2006/11/16,1.888396,-0.000528741,-0.079609096,,,,,,,
2006/11/17,1.89811,0.005144048,0.86060038,,,,,,,
2006/11/20,1.897389,-0.000379852,-0.054932171,,,,,,,
2006/11/21,1.899516,0.001121014,0.193821699,,,,,,,
2006/11/22,1.914608,0.007945182,1.324860987,,,,,,,
2006/11/23,1.916002,0.000728086,0.128697742,,,,,,,
2006/11/24,1.931882,0.008288092,1.381694934,,,,,,,
2006/11/27,1.93821,0.003275562,0.550917066,,,,,,,
2006/11/28,1.953201,0.007734456,1.289935238,,,,,,,
